,genre_sequence,unique_genres
1602,indie,None
1603,indie,None
1604,indie,None
1605,indie,None
1606,indie,None
1607,indie,None
1608,indie,None
1609,indie,None
1610,indie,None
1611,rock,None
1612,rock,None
1613,rap,None
1614,electronic,None
1615,rock,None
1616,indie,None
1617,indie,None
1618,indie,None
1619,indie,None
1620,indie,None
1621,indie,None
1622,indie,None
1623,synthpop,None
1624,synthpop,None
1625,indie,None
1626,indie,None
1627,indie,None
1628,indie,None
1629,indie,None
1630,indie,None
1631,indie,None
1632,indie,None
1633,indie,None
1634,comedy,None
1635,comedy,None
1636,comedy,None
1637,comedy,None
1638,comedy,None
1639,comedy,None
1640,comedy,None
1641,comedy,None
1642,punk,None
1643,emo,None
1644,emo,None
1645,emo,None
1646,indie,None
1647,instrumental,None
1648,instrumental,None
1649,electronic,None
1650,electronic,None
1651,instrumental,None
1652,indie,None
1653,instrumental,None
1654,electronic,None
1655,indie,None
1656,indie,None
1657,electronic,None
1658,electronic,None
1659,instrumental,None
1660,indie,None
1661,indie,None
1662,indie,None
1663,indie,None
1664,indie,None
1665,indie,None
1666,indie,None
1667,indie,None
1668,indie,None
1669,indie,None
1670,indie,None
1671,indie,None
1672,indie,None
1673,indie,None
1674,indie,None
1675,indie,None
1676,indie,None
1677,indie,None
1678,indie,None
1679,indie,None
1680,indie,None
1681,indie,None
1682,indie,None
1683,indie,None
1684,emo,None
1685,rock,None
1686,electronic,None
1687,emo,None
1688,indie,None
1689,indie rock,None
1690,indie,None
1691,indie,None
1692,indie,None
1693,emo,None
1694,indie,None
1695,emo,None
1696,rock,None
1697,electronic,None
1698,indie,None
1699,indie,None
1700,indie,None
1701,emo,None
1702,emo,None
1703,rock,None
1704,indie,None
1705,indie,None
1706,indie,None
1707,indie,None
1708,indie,None
1709,indie,None
1710,indie,None
1711,indie,None
1712,indie,None
1713,indie,None
1714,indie,None
1715,indie,None
1716,indie,None
1717,indie,None
1718,indie,None
1719,emo,None
1720,indie rock,None
1721,emo,None
1722,emo,None
1723,indie,None
1724,rock,None
1725,played,None
1726,indie,None
1727,comedy,None
1728,comedy,None
1729,Hip-Hop,None
1730,Hip-Hop,None
1731,indie,None
1732,indie,None
1733,Nu Metal,None
1734,indie,None
1735,indie,None
1736,synthpop,None
1737,synthpop,None
1738,punk,None
1739,punk,None
1740,punk,None
1741,Rave,None
1742,Hip-Hop,None
1743,emo,None
1744,emo,None
1745,rock,None
1746,synthpop,None
1747,synthpop,None
1748,emo,None
1749,emo,None
1750,emo,None
1751,alternative,None
1752,emo,None
1753,emo,None
1754,emo,None
1755,indie,None
1756,pop,None
1757,rock,None
1758,indie,None
1759,indie,None
1760,indie,None
1761,indie,None
1762,indie,None
1763,indie,None
1764,electronic,None
1765,indie,None
1766,indie,None
1767,indie,None
1768,indie,None
1769,emo,None
1770,emo,None
1771,indie,None
1772,indie,None
1773,indie,None
1774,indie,None
1775,indie,None
1776,rock,None
1777,electronic,None
1778,indie,None
1779,indie,None
1780,indie,None
1781,emo,None
1782,rock,None
1783,electronic,None
1784,indie,None
1785,emo,None
1786,emo,None
1787,emo,None
1788,emo,None
1789,indie rock,None
1790,emo,None
1791,emo,None
1792,indie rock,None
1793,emo,None
1794,indie,None
1795,emo,None
1796,emo,None
1797,indie,None
1798,indie,None
1799,indie,None
1800,indie,None
1801,indie,None
1802,indie,None
1803,indie,None
1804,indie,None
1805,indie,None
1806,indie,None
1807,indie,None
1808,indie,None
1809,indie,None
1810,indie,None
1811,indie,None
1812,synthpop,None
1813,indie,None
1814,indie,None
1815,indie,None
1816,indie,None
1817,indie,None
1818,indie,None
1819,indie,None
1820,indie,None
1821,indie,None
1822,indie,None
1823,indie,None
1824,indie,None
1825,indie,None
1826,indie,None
1827,indie,None
1828,indie,None
1829,indie rock,None
1830,indie,None
1831,indie,None
1832,indie,None
1833,indie,None
1834,electronic,None
1835,Hip-Hop,None
1836,rap,None
1837,Hip-Hop,None
1838,emo,None
1839,indie,None
1840,indie,None
1841,indie,None
1842,indie,None
1843,indie,None
1844,indie,None
1845,indie,None
1846,indie,None
1847,indie,None
1848,indie,None
1849,emo,None
1850,emo,None
1851,emo,None
1852,punk,None
1853,emo,None
1854,alternative rock,None
1855,instrumental,None
1856,indie,None
1857,indie,None
1858,indie,None
1859,indie,None
1860,indie,None
1861,indie,None
1862,indie,None
1863,indie,None
1864,indie,None
1865,indie,None
1866,indie,None
1867,indie,None
1868,indie,None
1869,indie,None
1870,indie,None
1871,indie,None
1872,indie,None
1873,indie,None
1874,indie,None
1875,indie,None
1876,indie,None
1877,post-hardcore,None
1878,indie,None
1879,indie,None
1880,synthpop,None
1881,2015,None
1882,electronic,None
1883,folk,None
1884,emo,None
1885,emo,None
1886,rock,None
1887,alternative rock,None
1888,alternative rock,None
1889,alternative rock,None
1890,alternative rock,None
1891,synthpop,None
1892,emo,None
1893,synthpop,None
1894,indie,None
1895,indie,None
1896,indie,None
1897,pop,None
1898,90s,None
1899,soul,None
1900,Hip-Hop,None
1901,Hip-Hop,None
1902,rock,None
1903,punk rock,None
1904,indie rock,None
1905,indie rock,None
1906,synthpop,None
1907,synthpop,None
1908,design,None
1909,Hip-Hop,None
1910,american,None
1911,Hip-Hop,None
1912,alternative rock,None
1913,synthpop,None
1914,synthpop,None
1915,synthpop,None
1916,Hip-Hop,None
1917,chill,None
1918,alternative rock,None
1919,alternative rock,None
1920,indie,None
1921,indie,None
1922,indie,None
1923,indie,None
1924,electronic,None
1925,emo,None
1926,emo,None
1927,synthpop,None
1928,synthpop,None
1929,synthpop,None
1930,synthpop,None
1931,synthpop,None
1932,synthpop,None
1933,emo,None
1934,emo,None
1935,synthpop,None
1936,indie,None
1937,indie,None
1938,indie,None
1939,rock,None
1940,electronic,None
1941,electronic,None
1942,90s,None
1943,90s,None
1944,90s,None
1945,rock,None
1946,90s,None
1947,rock,None
1948,instrumental,None
1949,synthpop,None
1950,indie,None
1951,shoegaze,None
1952,indie,None
1953,indie,None
1954,indie,None
1955,indie,None
1956,folk,None
1957,acoustic,None
1958,indie,None
1959,rock,None
1960,acoustic,None
1961,rock,None
1962,dance,None
1963,electronic,None
1964,acoustic,None
1965,folk,None
1966,indie,None
1967,indie,None
1968,electronic,None
1969,indie,None
1970,electronic,None
1971,folk,None
1972,electronic,None
1973,electronic,None
1974,audiosurfed,None
1975,indie rock,None
1976,rock,None
1977,folk,None
1978,rock,None
1979,90s,None
1980,90s,None
1981,folk,None
1982,electronic,None
1983,indie,None
1984,indie,None
1985,electronic,None
1986,indie,None
1987,synthpop,None
1988,electronic,None
1989,electronic,None
1990,indie,None
1991,electronic,None
1992,indie,None
1993,dance,None
1994,electronic,None
1995,acoustic,None
1996,folk,None
1997,electronic,None
1998,indie,None
1999,indie,None
2000,electronic,None
2001,rap,None
2002,rap,None
2003,rnb,None
2004,rnb,None
2005,blues rock,None
2006,acoustic,None
2007,indie,None
2008,electronic,None
2009,indie,None
2010,electronic,None
2011,electronic,None
2012,electronic,None
2013,indie,None
2014,electronic,None
2015,indie,None
2016,indie,None
2017,electronic,None
2018,indie rock,None
2019,indie,None
2020,electronic,None
2021,electronic,None
2022,indie,None
2023,indie,None
2024,electronic,None
2025,folk,None
2026,rock,None
2027,electronic,None
2028,indie,None
2029,indie,None
2030,synthpop,None
2031,electronic,None
2032,electronic,None
2033,pop,None
2034,electronica,None
2035,acoustic,None
2036,synthpop,None
2037,post-rock,None
2038,indie,None
2039,rock,None
2040,electronic,None
2041,indie,None
2042,pop,None
2043,dance,None
2044,electronic,None
2045,indie,None
2046,pop,None
2047,folk,None
2048,female vocalists,None
2049,indie,None
2050,electronic,None
2051,electronic,None
2052,indie,None
2053,electronic,None
2054,cover,None
2055,acoustic,None
2056,electronic,None
2057,indie,None
2058,electronic,None
2059,synthpop,None
2060,folk,None
2061,indie,None
2062,indie,None
2063,electronic,None
2064,indie,None
2065,electronic,None
2066,country,None
2067,country,None
2068,country,None
2069,country,None
2070,country,None
2071,country,None
2072,country,None
2073,country,None
2074,country,None
2075,shoegaze,None
2076,electronic,None
2077,electronic,None
2078,indie,None
2079,electronic,None
2080,indie,None
2081,electronic,None
2082,indie,None
2083,electronic,None
2084,electronic,None
2085,electronic,None
2086,electronic,None
2087,electronic,None
2088,electronic,None
2089,electronic,None
2090,electronic,None
2091,electronic,None
2092,electronic,None
2093,indie,None
2094,electronic,None
2095,electronic,None
2096,electronic,None
2097,indie,None
2098,indie,None
2099,synthpop,None
2100,blues rock,None
2101,indie,None
2102,electronic,None
2103,indie,None
2104,indie,None
2105,electronic,None
2106,rock,None
2107,alternative rock,None
2108,country,None
2109,country,None
2110,country,None
2111,indie,None
2112,indie rock,None
2113,indie,None
2114,indie,None
2115,electronic,None
2116,synthpop,None
2117,indie,None
2118,electronic,None
2119,alternative rock,None
2120,indie,None
2121,alternative,None
2122,somafm,None
2123,electronic,None
2124,electronic,None
2125,electronic,None
2126,indie rock,None
2127,indie pop,None
2128,indie,None
2129,indie,None
2130,electronic,None
2131,electronic,None
2132,indie,None
2133,electronic,None
2134,electronic,None
2135,electronic,None
2136,indie,None
2137,indie,None
2138,indie,None
2139,electronic,None
2140,indie,None
2141,indie,None
2142,electronic,None
2143,indie rock,None
2144,electropop,None
2145,electronic,None
2146,shoegaze,None
2147,indie pop,None
2148,electronic,None
2149,funk,None
2150,indie pop,None
2151,indie,None
2152,indie,None
2153,cover,None
2154,indie,None
2155,electronic,None
2156,electronic,None
2157,indie,None
2158,electronic,None
2159,electronic,None
2160,folk,None
2161,indie,None
2162,electronic,None
2163,indie,None
2164,indie,None
2165,electronic,None
2166,rock,None
2167,alternative,None
2168,rock,None
2169,alternative,None
2170,alternative,None
2171,alternative,None
2172,instrumental,None
2173,rock,None
2174,electronic,None
2175,dance,None
2176,electronic,None
2177,indie,None
2178,indie,None
2179,country,None
2180,country,None
2181,country,None
2182,country,None
2183,post-hardcore,None
2184,rock,None
2185,post-hardcore,None
2186,rock,None
2187,post-hardcore,None
2188,rock,None
2189,punk,None
2190,punk,None
2191,punk,None
2192,punk,None
2193,punk,None
2194,punk,None
2195,punk,None
2196,punk rock,None
2197,punk,None
2198,electronic,None
2199,country,None
2200,country,None
2201,country,None
2202,country,None
2203,country,None
2204,country,None
2205,country,None
2206,country,None
2207,indie,None
2208,synthpop,None
2209,indie,None
2210,indie,None
2211,electronic,None
2212,indie,None
2213,electronic,None
2214,dance,None
2215,electronic,None
2216,electronic,None
2217,electronic,None
2218,electronic,None
2219,indie,None
2220,rock,None
2221,rock,None
2222,electronic,None
2223,indie,None
2224,electronic,None
2225,electronic,None
2226,electronic,None
2227,dance,None
2228,indie,None
2229,indie,None
2230,indie,None
2231,electronic,None
2232,electronic,None
2233,electronic,None
2234,rock,None
2235,rock,None
2236,rock,None
2237,rock,None
2238,rock,None
2239,rock,None
2240,rock,None
2241,Progressive rock,None
2242,Progressive rock,None
2243,Progressive rock,None
2244,Progressive rock,None
2245,Progressive rock,None
2246,Progressive rock,None
2247,Progressive rock,None
2248,electronic,None
2249,electronic,None
2250,90s,None
2251,pop,None
2252,Hip-Hop,None
2253,rock,None
2254,rock,None
2255,electronic,None
2256,electronic,None
2257,indie,None
2258,rock,None
2259,rock,None
2260,rock,None
2261,electronic,None
2262,electronic,None
2263,electronic,None
2264,alternative,None
2265,Grunge,None
2266,rnb,None
2267,hip hop,None
2268,f,None
2269,trey songz,None
2270,hip hop tag,None
2271,rap,None
2272,rnb,None
2273,alternative rock,None
2274,rock,None
2275,indie,None
2276,beautiful,None
2277,electronic,None
2278,acoustic,None
2279,indie,None
2280,indie,None
2281,alternative rock,None
2282,indie,None
2283,hip hop,None
2284,rap,None
2285,rap,None
2286,hip hop,None
2287,rock,None
2288,hip hop tag,None
2289,rap,None
2290,indie rock,None
2291,electronic,None
2292,indie,None
2293,dance,None
2294,rap,None
2295,indie,None
2296,Progressive rock,None
2297,christian,None
2298,indie,None
2299,Hip-Hop,None
2300,rock,None
2301,alternative metal,None
2302,90s,None
2303,electronic,None
2304,indie,None
2305,Hip-Hop,None
2306,rock,None
2307,alternative rock,None
2308,rock,None
2309,alternative rock,None
2310,Grunge,None
2311,rock,None
2312,alternative,None
2313,90s,None
2314,indie,None
2315,indie,None
2316,indie,None
2317,electronic,None
2318,indie,None
2319,indie,None
2320,indie,None
2321,indie,None
2322,indie,None
2323,indie,None
2324,indie,None
2325,indie,None
2326,acoustic,None
2327,indie,None
2328,indie,None
2329,indie,None
2330,indie,None
2331,acoustic,None
2332,indie,None
2333,indie,None
2334,indie,None
2335,indie,None
2336,acoustic,None
2337,rock,None
2338,indie,None
2339,indie,None
2340,acoustic,None
2341,Hip-Hop,None
2342,Hip-Hop,None
2343,Hip-Hop,None
2344,bernie stuteville,None
2345,80s,None
2346,90s,None
2347,rap,None
2348,rap,None
2349,rap,None
2350,pop,None
2351,rock,None
2352,alternative,None
2353,90s,None
2354,Grunge,None
2355,90s,None
2356,pop,None
2357,pop,None
2358,90s,None
2359,90s,None
2360,90s,None
2361,rock,None
2362,electronic,None
2363,indie,None
2364,Dubstep Guns,None
2365,dubstep,None
2366,dubstep,None
2367,dubstep,None
2368,dubstep,None
2369,electronic,None
2370,electronic,None
2371,Lil Wayne,None
2372,hiphop,None
2373,Lil Wayne,None
2374,rap,None
2375,Lil Wayne,None
2376,Hip-Hop,None
2377,hip hop,None
2378,90s,None
2379,90s,None
2380,rock,None
2381,acoustic,None
2382,alternative rock,None
2383,alternative,None
2384,rap,None
2385,pop,None
2386,rap,None
2387,rap,None
2388,pop,None
2389,acoustic,None
2390,rock,None
2391,indie,None
2392,indie,None
2393,indie,None
2394,indie,None
2395,electronic,None
2396,electronic,None
2397,alternative rock,None
2398,90s,None
2399,rock,None
2400,alternative rock,None
2401,hip hop,None
2402,Hip-Hop,None
2403,rap,None
2404,Hip-Hop,None
2405,trap,None
2406,Hip-Hop,None
2407,rock,None
2408,alternative rock,None
2409,alternative rock,None
2410,rock,None
2411,alternative rock,None
2412,90s,None
2413,rock,None
2414,90s,None
2415,alternative rock,None
2416,electronic,None
2417,Hip-Hop,None
2418,Lil Wayne,None
2419,hip hop,None
2420,Hip-Hop,None
2421,hip hop,None
2422,hip hop,None
2423,electronic,None
2424,electronic,None
2425,Hip-Hop,None
2426,hip hop,None
2427,Hip-Hop,None
2428,rap,None
2429,Hip-Hop,None
2430,trap,None
2431,Hip-Hop,None
2432,Lil Wayne,None
2433,rap,None
2434,rap,None
2435,dance,None
2436,Hip-Hop,None
2437,hip hop,None
2438,Hip-Hop,None
2439,rap,None
2440,Hip-Hop,None
2441,rap,None
2442,Hip-Hop,None
2443,Lil Wayne,None
2444,Hip-Hop,None
2445,Hip-Hop,None
2446,dance,None
2447,Hip-Hop,None
2448,hip hop,None
2449,Hip-Hop,None
2450,rap,None
2451,Hip-Hop,None
2452,hip hop,None
2453,Hip-Hop,None
2454,rap,None
2455,Hip-Hop,None
2456,Hip-Hop,None
2457,Lil Wayne,None
2458,Hip-Hop,None
2459,hip hop,None
2460,Hip-Hop,None
2461,rap,None
2462,Hip-Hop,None
2463,Hip-Hop,None
2464,Lil Wayne,None
2465,Hip-Hop,None
2466,Hip-Hop,None
2467,Lil Wayne,None
2468,hip hop,None
2469,rap,None
2470,Hip-Hop,None
2471,rap,None
2472,electronic,None
2473,electronic,None
2474,hip hop,None
2475,Hip-Hop,None
2476,rap,None
2477,hiphop,None
2478,dance,None
2479,rap,None
2480,rap,None
2481,hip hop,None
2482,Hip-Hop,None
2483,electronic,None
2484,rock,None
2485,90s,None
2486,Lil Wayne,None
2487,hip hop tag,None
2488,Hip-Hop,None
2489,dance,None
2490,hip hop,None
2491,Hip-Hop,None
2492,hip hop,None
2493,hip hop tag,None
2494,rap,None
2495,rap,None
2496,Hip-Hop,None
2497,Hip-Hop,None
2498,rap,None
2499,rap,None
2500,hip hop,None
2501,Hip-Hop,None
2502,Hip-Hop,None
2503,Hip-Hop,None
2504,hip hop tag,None
2505,hip hop,None
2506,rap,None
2507,dance,None
2508,Hip-Hop,None
2509,rap,None
2510,rap,None
2511,electronic,None
2512,country,None
2513,Hip-Hop,None
2514,electronic,None
2515,hip hop,None
2516,electronic,None
2517,hip hop,None
2518,hip hop,None
2519,hip hop tag,None
2520,pop,None
2521,Hip-Hop,None
2522,electronic,None
2523,indie,None
2524,alternative,None
2525,indie,None
2526,electronic,None
2527,electronic,None
2528,electronic,None
2529,Hip-Hop,None
2530,Hip-Hop,None
2531,hip hop,None
2532,rap,None
2533,hip hop tag,None
2534,dance,None
2535,Hip-Hop,None
2536,hip hop,None
2537,indie,None
2538,electronic,None
2539,indie,None
2540,indie,None
2541,indie,None
2542,electronic,None
2543,indie,None
2544,indie,None
2545,audiosurfed,None
2546,indie rock,None
2547,indie,None
2548,indie,None
2549,indie,None
2550,electronic,None
2551,dance,None
2552,indie,None
2553,indie,None
2554,hip hop,None
2555,hip hop,None
2556,electronic,None
2557,Hip-Hop,None
2558,electronic,None
2559,indie,None
2560,indie,None
2561,indie,None
2562,folk,None
2563,folk,None
2564,folk,None
2565,folk,None
2566,folk,None
2567,folk,None
2568,folk,None
2569,folk,None
2570,folk,None
2571,indie,None
2572,hip hop tag,None
2573,rap,None
2574,Hip-Hop,None
2575,hip hop,None
2576,Lil Wayne,None
2577,rap,None
2578,Hip-Hop,None
2579,Hip-Hop,None
2580,folk,None
2581,pop,None
2582,alternative,None
2583,pop,None
2584,rock,None
2585,90s,None
2586,pop,None
2587,Grunge,None
2588,90s,None
2589,female vocalists,None
2590,rock,None
2591,pop,None
2592,rock,None
2593,rock,None
2594,female vocalists,None
2595,pop,None
2596,alternative,None
2597,pop,None
2598,rock,None
2599,punk,None
2600,rock,None
2601,rock,None
2602,Hip-Hop,None
2603,dance,None
2604,rock,None
2605,90s,None
2606,pop,None
2607,punk rock,None
2608,90s,None
2609,dance,None
2610,90s,None
2611,80s,None
2612,90s,None
2613,Grunge,None
2614,rock,None
2615,alternative rock,None
2616,80s,None
2617,alternative rock,None
2618,Hip-Hop,None
2619,rap,None
2620,rock,None
2621,alternative,None
2622,90s,None
2623,90s,None
2624,funk,None
2625,90s,None
2626,90s,None
2627,electronic,None
2628,90s,None
2629,Grunge,None
2630,90s,None
2631,indie,None
2632,indie,None
2633,rnb,None
2634,hip hop,None
2635,hip hop,None
2636,dance,None
2637,electronic,None
2638,dubstep,None
2639,electronic,None
2640,dubstep,None
2641,dubstep,None
2642,dubstep,None
2643,dubstep,None
2644,dubstep,None
2645,dubstep,None
2646,dubstep,None
2647,rock,None
2648,indie,None
2649,hip hop,None
2650,Lil Wayne,None
2651,rap,None
2652,rock,None
2653,indie,None
2654,indie,None
2655,indie,None
2656,power pop,None
2657,indie,None
2658,rock,None
2659,indie rock,None
2660,indie,None
2661,indie,None
2662,indie,None
2663,indie,None
2664,indie,None
2665,rap,None
2666,rap,None
2667,hip hop tag,None
2668,rap,None
2669,Hip-Hop,None
2670,hip hop,None
2671,Lil Wayne,None
2672,rap,None
2673,power pop,None
2674,indie,None
2675,indie,None
2676,audiosurfed,None
2677,indie rock,None
2678,indie,None
2679,indie,None
2680,indie rock,None
2681,punk rock,None
2682,punk rock,None
2683,punk rock,None
2684,dubstep,None
2685,dubstep,None
2686,dubstep,None
2687,Lil Wayne,None
2688,Hip-Hop,None
2689,rap,None
2690,punk rock,None
2691,acoustic,None
2692,punk rock,None
2693,punk rock,None
2694,punk rock,None
2695,punk rock,None
2696,punk rock,None
2697,punk rock,None
2698,punk rock,None
2699,punk rock,None
2700,punk,None
2701,dubstep,None
2702,dubstep,None
2703,dubstep,None
2704,Hip-Hop,None
2705,rap,None
2706,hip hop,None
2707,Lil Wayne,None
2708,dubstep,None
2709,acoustic,None
2710,punk rock,None
2711,punk rock,None
2712,punk rock,None
2713,punk rock,None
2714,punk rock,None
2715,punk rock,None
2716,rap,None
2717,hip hop tag,None
2718,rap,None
2719,Hip-Hop,None
2720,rap,None
2721,hip hop,None
2722,Lil Wayne,None
2723,folk,None
2724,folk,None
2725,dubstep,None
2726,dubstep,None
2727,dubstep,None
2728,Hip-Hop,None
2729,rap,None
2730,rap,None
2731,hip hop tag,None
2732,rap,None
2733,Hip-Hop,None
2734,rap,None
2735,hip hop,None
2736,Lil Wayne,None
2737,Hip-Hop,None
2738,dubstep,None
2739,electronic,None
2740,dubstep,None
2741,dubstep,None
2742,dubstep,None
2743,dubstep,None
2744,punk rock,None
2745,punk rock,None
2746,punk rock,None
2747,punk rock,None
2748,punk rock,None
2749,rap,None
2750,hip hop tag,None
2751,rap,None
2752,Hip-Hop,None
2753,rap,None
2754,hip hop,None
2755,Lil Wayne,None
2756,Hip-Hop,None
2757,Hip-Hop,None
2758,rap,None
2759,rap,None
2760,hip hop tag,None
2761,rap,None
2762,Hip-Hop,None
2763,rap,None
2764,hip hop,None
2765,Lil Wayne,None
2766,alternative,None
2767,rap,None
2768,Hip-Hop,None
2769,rnb,None
2770,Lil Wayne,None
2771,hip hop,None
2772,Lil Wayne,None
2773,Hip-Hop,None
2774,dance,None
2775,Hip-Hop,None
2776,Hip-Hop,None
2777,rap,None
2778,dubstep,None
2779,alternative,None
2780,indie rock,None
2781,indie,None
2782,indie,None
2783,indie,None
2784,indie rock,None
2785,emo,None
2786,rock,None
2787,indie,None
2788,indie,None
2789,indie,None
2790,indie,None
2791,electronic,None
2792,folk,None
2793,folk,None
2794,indie,None
2795,Lil Wayne,None
2796,Hip-Hop,None
2797,dubstep,None
2798,Lil Wayne,None
2799,rap,None
2800,hip hop,None
2801,Hip-Hop,None
2802,alternative rock,None
2803,Hip-Hop,None
2804,post-hardcore,None
2805,Progressive rock,None
2806,rock,None
2807,indie rock,None
2808,indie,None
2809,indie,None
2810,80s,None
2811,alternative rock,None
2812,indie,None
2813,alternative,None
2814,pop,None
2815,90s,None
2816,pop,None
2817,90s,None
2818,Grunge,None
2819,90s,None
2820,rock,None
2821,dance,None
2822,90s,None
2823,90s,None
2824,alternative,None
2825,90s,None
2826,90s,None
2827,90s,None
2828,90s,None
2829,90s,None
2830,90s,None
2831,Hip-Hop,None
2832,rock,None
2833,90s,None
2834,rock,None
2835,pop,None
2836,Progressive rock,None
2837,emo,None
2838,alternative,None
2839,indie rock,None
2840,emo,None
2841,alternative,None
2842,90s,None
2843,indie,None
2844,post-hardcore,None
2845,indie,None
2846,rock,None
2847,rock,None
2848,emo,None
2849,punk rock,None
2850,80s,None
2851,hip hop,None
2852,alternative rock,None
2853,punk,None
2854,Progressive rock,None
2855,post-hardcore,None
2856,hardcore,None
2857,alternative,None
2858,pop punk,None
2859,alternative metal,None
2860,post-hardcore,None
2861,rock,None
2862,alternative,None
2863,metal,None
2864,hardcore,None
2865,emo,None
2866,rock,None
2867,indie rock,None
2868,alternative,None
2869,rock,None
2870,rock,None
2871,Hip-Hop,None
2872,post-hardcore,None
2873,Mellow,None
2874,Canadian,None
2875,indie rock,None
2876,emo,None
2877,emo,None
2878,popular rock,None
2879,emo,None
2880,post-hardcore,None
2881,80s,None
2882,screamo,None
2883,alternative,None
2884,alternative,None
2885,rock,None
2886,indie rock,None
2887,hardcore,None
2888,post-hardcore,None
2889,metal,None
2890,indie,None
2891,indie,None
2892,comedy,None
2893,rock,None
2894,alternative,None
2895,alternative,None
2896,rap,None
2897,alternative,None
2898,rock,None
2899,emo,None
2900,rock,None
2901,indie,None
2902,electronic,None
2903,alternative rock,None
2904,indie,None
2905,emo,None
2906,rock,None
2907,indie rock,None
2908,rock,None
2909,emo,None
2910,alternative,None
2911,alternative,None
2912,rnb,None
2913,rock,None
2914,rock,None
2915,indie,None
2916,rock,None
2917,post-hardcore,None
2918,rock,None
2919,rock,None
2920,acoustic,None
2921,alternative,None
2922,Hip-Hop,None
2923,rock,None
2924,classic rock,None
2925,emo,None
2926,indie,None
2927,rock,None
2928,emo,None
2929,rock,None
2930,emo,None
2931,rock,None
2932,post-hardcore,None
2933,punk,None
2934,rock,None
2935,rock,None
2936,electronic,None
2937,Hip-Hop,None
2938,post-hardcore,None
2939,alternative,None
2940,pop punk,None
2941,alternative metal,None
2942,indie rock,None
2943,alternative metal,None
2944,rock,None
2945,alternative metal,None
2946,rock,None
2947,indie rock,None
2948,hardcore,None
2949,80s,None
2950,emo,None
2951,pop punk,None
2952,rock,None
2953,indie,None
2954,screamo,None
2955,indie,None
2956,rock,None
2957,Hip-Hop,None
2958,indie,None
2959,indie rock,None
2960,post-hardcore,None
2961,electronic,None
2962,metalcore,None
2963,90s,None
2964,rock,None
2965,Hip-Hop,None
2966,emo,None
2967,pop,None
2968,rock,None
2969,rock,None
2970,rock,None
2971,pop punk,None
2972,comedy,None
2973,Progressive rock,None
2974,hardcore,None
2975,pop,None
2976,hardcore,None
2977,rock,None
2978,rock,None
2979,alternative,None
2980,emo,None
2981,rap,None
2982,funk,None
2983,pop punk,None
2984,instrumental,None
2985,rock,None
2986,emo,None
2987,Progressive rock,None
2988,Nu Metal,None
2989,rock,None
2990,indie,None
2991,indie,None
2992,indie,None
2993,emo,None
2994,post-hardcore,None
2995,80s,None
2996,christian,None
2997,alternative rock,None
2998,rock,None
2999,rock,None
3000,rock,None
3001,post-hardcore,None
3002,screamo,None
3003,emo,None
3004,alternative,None
3005,metalcore,None
3006,indie,None
3007,alternative metal,None
3008,indie,None
3009,rap,None
3010,rap,None
3011,metalcore,None
3012,classic rock,None
3013,indie rock,None
3014,post-hardcore,None
3015,indie,None
3016,classic rock,None
3017,indie,None
3018,alternative rock,None
3019,rock,None
3020,indie,None
3021,acoustic,None
3022,Progressive rock,None
3023,emo,None
3024,rap,None
3025,rock,None
3026,acoustic,None
3027,post-hardcore,None
3028,alternative rock,None
3029,rock,None
3030,rock,None
3031,pop punk,None
3032,rock,None
3033,alternative,None
3034,pop,None
3035,Hip-Hop,None
3036,emo,None
3037,alternative rock,None
3038,alternative,None
3039,indie rock,None
3040,alternative metal,None
3041,acoustic,None
3042,rock,None
3043,indie,None
3044,hardcore,None
3045,post-hardcore,None
3046,alternative rock,None
3047,rock,None
3048,christian,None
3049,Hip-Hop,None
3050,alternative,None
3051,indie,None
3052,alternative rock,None
3053,indie rock,None
3054,indie pop,None
3055,emo,None
3056,emo,None
3057,Progressive rock,None
3058,rock,None
3059,screamo,None
3060,rock,None
3061,alternative,None
3062,alternative,None
3063,alternative rock,None
3064,post-hardcore,None
3065,Canadian,None
3066,emo,None
3067,emo,None
3068,electronic,None
3069,alternative rock,None
3070,indie rock,None
3071,alternative rock,None
3072,emo,None
3073,metal,None
3074,rock,None
3075,indie rock,None
3076,classic rock,None
3077,indie rock,None
3078,indie,None
3079,alternative,None
3080,alternative metal,None
3081,Hip-Hop,None
3082,Progressive rock,None
3083,metalcore,None
3084,indie,None
3085,emo,None
3086,indie rock,None
3087,rock,None
3088,indie rock,None
3089,rock,None
3090,rock,None
3091,rock,None
3092,alternative rock,None
3093,punk,None
3094,punk rock,None
3095,rap,None
3096,indie rock,None
3097,alternative rock,None
3098,indie pop,None
3099,indie,None
3100,post-hardcore,None
3101,Progressive rock,None
3102,metalcore,None
3103,indie,None
3104,alternative rock,None
3105,indie,None
3106,alternative,None
3107,post-hardcore,None
3108,indie rock,None
3109,emo,None
3110,rock,None
3111,rock,None
3112,electronic,None
3113,emo,None
3114,comedy,None
3115,rock,None
3116,indie rock,None
3117,rock,None
3118,indie,None
3119,alternative rock,None
3120,alternative rock,None
3121,comedy,None
3122,rock,None
3123,alternative,None
3124,Hip-Hop,None
3125,pop,None
3126,indie,None
3127,rock,None
3128,hardcore,None
3129,hardcore,None
3130,I may start dancing,None
3131,alternative rock,None
3132,post-hardcore,None
3133,indie rock,None
3134,folk,None
3135,indie,None
3136,metal,None
3137,pop punk,None
3138,rock,None
