,genre_sequence,unique_genres
1472,Hip-Hop,None
1473,Hip-Hop,None
1474,Hip-Hop,None
1475,electronic,None
1476,Wiz Khalifa,None
1477,Hip-Hop,None
1478,Wiz Khalifa,None
1479,Hip-Hop,None
1480,Hip-Hop,None
1481,Wiz Khalifa,None
1482,Wiz Khalifa,None
1483,Wiz Khalifa,None
1484,Wiz Khalifa,None
1485,Wiz Khalifa,None
1486,Wiz Khalifa,None
1487,rock,None
1488,grindcore,None
1489,grindcore,None
1490,grindcore,None
1491,grindcore,None
1492,grindcore,None
1493,grindcore,None
1494,detroit,None
1495,detroit,None
1496,detroit,None
1497,psychopathic,None
1498,indie,None
1499,indie,None
1500,Lo-Fi,None
1501,mix,None
1502,better than my boyfriend,None
1503,seen live,None
1504,noise rock,None
1505,noise,None
1506,hallucination music,None
1507,pink,None
1508,Lo-Fi,None
1509,Lo-Fi,None
1510,Lo-Fi,None
1511,Lo-Fi,None
1512,instrumental,None
1513,indie,None
1514,Lo-Fi,None
1515,personal favourites,None
1516,personal favourites,None
1517,Wiz Khalifa,None
1518,Wiz Khalifa,None
1519,Wiz Khalifa,None
1520,Wiz Khalifa,None
1521,Hip-Hop,None
1522,Wiz Khalifa,None
1523,Wiz Khalifa,None
1524,Hip-Hop,None
1525,rap,None
1526,Hip-Hop,None
1527,hip hop tag,None
1528,Hip-Hop,None
1529,Hip-Hop,None
1530,rap,None
1531,Hip-Hop,None
1532,underground hip-hop,None
1533,Wiz Khalifa,None
1534,hip hop,None
1535,Wiz Khalifa,None
1536,rap,None
1537,hardcore,None
1538,hardcore,None
1539,hardcore,None
1540,hardcore,None
1541,hardcore,None
1542,post-hardcore,None
1543,noise rock,None
1544,post-hardcore,None
1545,indie,None
1546,post-hardcore,None
1547,instrumental,None
1548,experimental,None
1549,instrumental,None
1550,instrumental,None
1551,experimental,None
1552,instrumental,None
1553,hip hop,None
1554,jay-z,None
1555,rap,None
1556,jay-z,None
1557,Hip-Hop,None
1558,Hip-Hop,None
1559,Hip-Hop,None
1560,Hip-Hop,None
1561,Lo-Fi,None
1562,instrumental,None
1563,indie,None
1564,metal,None
1565,metal,None
1566,metal,None
1567,alternative,None
1568,alternative,None
1569,alternative,None
1570,alternative,None
1571,alternative,None
1572,personal favourites,None
1573,personal favourites,None
1574,psychopathic,None
1575,psychopathic,None
1576,psychopathic,None
1577,4 of 10 stars,None
1578,4 of 10 stars,None
1579,chillout,None
1580,chillout,None
1581,chillout,None
1582,tribal,None
1583,electronic,None
1584,chillout,None
1585,rap,None
1586,Hip-Hop,None
1587,Hip-Hop,None
1588,Hip-Hop,None
1589,Hip-Hop,None
1590,Hip-Hop,None
1591,Hip-Hop,None
1592,Hip-Hop,None
1593,Hip-Hop,None
1594,Hip-Hop,None
1595,hip hop,None
1596,Hip-Hop,None
1597,Wiz Khalifa,None
1598,Wiz Khalifa,None
1599,rap,None
1600,Wiz Khalifa,None
1601,Wiz Khalifa,None
1602,grindcore,None
1603,rnb,None
1604,rnb,None
1605,electronic,None
1606,electronic,None
1607,Hip-Hop,None
1608,hip hop,None
1609,punk rock,None
1610,fip,None
1611,alternative,None
1612,alternative,None
1613,alternative,None
1614,alternative,None
1615,alternative,None
1616,alternative,None
1617,alternative,None
1618,alternative,None
1619,alternative,None
1620,Lo-Fi,None
1621,math rock,None
1622,instrumental,None
1623,rap,None
1624,rap,None
1625,rap,None
1626,Hip-Hop,None
1627,Hip-Hop,None
1628,Hip-Hop,None
1629,anna of the north,None
1630,rap,None
1631,rap,None
1632,indie,None
1633,electronic,None
1634,indie,None
1635,emo,None
1636,emo,None
1637,Wiz Khalifa,None
1638,Wiz Khalifa,None
1639,Wiz Khalifa,None
1640,lo-fi as hell,None
1641,indie,None
1642,indie,None
1643,Hip-Hop,None
1644,Hip-Hop,None
1645,rap,None
1646,indie,None
1647,rock,None
1648,rock,None
1649,water,None
1650,alternative,None
1651,alternative,None
1652,alternative,None
1653,alternative,None
1654,alternative,None
1655,alternative,None
1656,alternative,None
1657,Anderson paak,None
1658,Anderson paak,None
1659,rnb,None
1660,Anderson paak,None
1661,Anderson paak,None
1662,Anderson paak,None
1663,Anderson paak,None
1664,Anderson paak,None
1665,funk,None
1666,Anderson paak,None
1667,Anderson paak,None
1668,Anderson paak,None
1669,funk,None
1670,Anderson paak,None
1671,Anderson paak,None
1672,Anderson paak,None
1673,Anderson paak,None
1674,Anderson paak,None
1675,Anderson paak,None
1676,funk,None
1677,funk,None
1678,Hip-Hop,None
1679,detroit,None
1680,post-hardcore,None
1681,alternative,None
1682,rnb,None
1683,rnb,None
1684,funk,None
1685,funk,None
1686,funk,None
1687,rock,None
1688,rock,None
1689,rock,None
1690,pop,None
1691,funk,None
1692,Wiz Khalifa,None
1693,Wiz Khalifa,None
1694,Wiz Khalifa,None
1695,rap,None
1696,Wiz Khalifa,None
1697,Wiz Khalifa,None
1698,Wiz Khalifa,None
1699,Wiz Khalifa,None
1700,Wiz Khalifa,None
1701,Wiz Khalifa,None
1702,Wiz Khalifa,None
1703,rap,None
1704,Wiz Khalifa,None
1705,Wiz Khalifa,None
1706,alternative,None
1707,alternative,None
1708,alternative,None
1709,alternative,None
1710,alternative,None
1711,alternative,None
1712,punk rock,None
1713,emo,None
1714,Progressive rock,None
1715,edgy,None
1716,rap,None
1717,rap,None
1718,indie,None
1719,emo,None
1720,indie,None
1721,90s,None
1722,90s,None
1723,pop,None
1724,pop,None
1725,Hip-Hop,None
1726,post-hardcore,None
1727,Hip-Hop,None
1728,electronic,None
1729,electronic,None
1730,electronic,None
1731,indie,None
1732,Hip-Hop,None
1733,Hip-Hop,None
1734,90s,None
1735,rock,None
1736,rock,None
1737,chill,None
1738,indie,None
1739,shoegaze,None
1740,rock,None
1741,rock,None
1742,indie,None
1743,Lo-Fi,None
1744,rock,None
1745,rock,None
1746,90s,None
1747,Hip-Hop,None
1748,hip hop,None
1749,rap,None
1750,hip hop,None
1751,hip hop,None
1752,rap,None
1753,electronica,None
1754,electronica,None
1755,pop,None
1756,instrumental,None
1757,alternative,None
1758,alternative,None
1759,alternative,None
1760,alternative,None
1761,alternative,None
1762,electronic,None
1763,funk,None
1764,seen live,None
1765,Hip-Hop,None
1766,post-hardcore,None
1767,post-hardcore,None
1768,new wave,None
1769,Lo-Fi,None
1770,Lo-Fi,None
1771,experimental,None
1772,Lo-Fi,None
1773,Lo-Fi,None
1774,experimental,None
1775,indie,None
1776,Lo-Fi,None
1777,Lo-Fi,None
1778,Lo-Fi,None
1779,Lo-Fi,None
1780,Lo-Fi,None
1781,Lo-Fi,None
1782,Lo-Fi,None
1783,party,None
1784,G-funk,None
1785,G-funk,None
1786,G-funk,None
1787,rap,None
1788,party,None
1789,G-funk,None
1790,my fuckin gangsta rap dawg,None
1791,rap,None
1792,Hip-Hop,None
1793,rap,None
1794,alternative rock,None
1795,r&b,None
1796,jazz fusion,None
1797,jazz fusion,None
1798,jazz fusion,None
1799,jazz fusion,None
1800,jazz fusion,None
1801,electronic,None
1802,jazz fusion,None
1803,jazz fusion,None
1804,motherfuckin rabbits ejaculating sunshine,None
1805,Lo-Fi,None
1806,Lo-Fi,None
1807,indie,None
1808,indie,None
1809,noise rock,None
1810,noise,None
1811,hallucination music,None
1812,pink,None
1813,Lo-Fi,None
1814,Lo-Fi,None
1815,Lo-Fi,None
1816,metal,None
1817,rock,None
1818,rock,None
1819,rock,None
1820,electronic,None
1821,electronic,None
1822,electronic,None
1823,motherfuckin rabbits ejaculating sunshine,None
1824,motherfuckin rabbits ejaculating sunshine,None
1825,Lo-Fi,None
1826,Lo-Fi,None
1827,instrumental,None
1828,indie,None
1829,indie,None
1830,indie,None
1831,indie,None
1832,chill,None
1833,digitalis,None
1834,deathcore,None
1835,rock,None
1836,rock,None
1837,heavy metal,None
1838,rock,None
1839,indie,None
1840,post-hardcore,None
1841,rock,None
1842,punk,None
1843,alternative,None
1844,alternative,None
1845,indie,None
1846,rock,None
1847,rock,None
1848,rock,None
1849,rock,None
1850,rock,None
1851,rock,None
1852,rock,None
1853,indie,None
1854,indie,None
1855,indie,None
1856,rock,None
1857,Hip-Hop,None
1858,Hip-Hop,None
1859,Hip-Hop,None
1860,Die Geilste Band der Welt,None
1861,noise,None
1862,noise,None
1863,noisecore,None
1864,metalcore,None
1865,hardcore,None
1866,post-hardcore,None
1867,experimental,None
1868,punk,None
1869,experimental,None
1870,experimental,None
1871,post-hardcore,None
1872,noise,None
1873,experimental,None
1874,real post-hardcore,None
1875,industrial,None
1876,industrial,None
1877,industrial,None
1878,boys name,None
1879,2018 single,None
1880,Lo-Fi,None
1881,Progressive rock,None
1882,Progressive rock,None
1883,Progressive rock,None
1884,Progressive rock,None
1885,indie,None
1886,indie,None
1887,indie,None
1888,indie,None
1889,punk,None
1890,punk,None
1891,punk,None
1892,punk,None
1893,Hip-Hop,None
1894,hip hop,None
1895,hip hop,None
1896,Hip-Hop,None
1897,hip hop,None
1898,Hip-Hop,None
1899,Wiz Khalifa,None
1900,Wiz Khalifa,None
1901,Wiz Khalifa,None
1902,Wiz Khalifa,None
1903,rap,None
1904,Wiz Khalifa,None
1905,Wiz Khalifa,None
1906,post-hardcore,None
1907,post-hardcore,None
1908,post-hardcore,None
1909,indie,None
1910,alternative,None
1911,alternative,None
1912,alternative,None
1913,experimental,None
1914,experimental,None
1915,experimental,None
1916,experimental,None
1917,experimental,None
1918,indie,None
1919,Lo-Fi,None
1920,instrumental,None
1921,indie,None
1922,Lo-Fi,None
1923,indie,None
1924,indie,None
1925,good,None
1926,punk rock,None
1927,punk rock,None
1928,alternative rock,None
1929,post-hardcore,None
1930,indie,None
1931,indie,None
1932,indie,None
1933,motherfuckin rabbits ejaculating sunshine,None
1934,Lo-Fi,None
1935,chillout,None
1936,chillout,None
1937,electronic,None
1938,nu jazz,None
1939,electronic,None
1940,electronic,None
1941,electronic,None
1942,electronic,None
1943,electronic,None
1944,electronic,None
1945,chillout,None
1946,instrumental,None
1947,instrumental,None
1948,downtempo,None
1949,metal,None
1950,metal,None
1951,Nu Metal,None
1952,Nu Metal,None
1953,Nu Metal,None
1954,Nu Metal,None
1955,Nu Metal,None
1956,Nu Metal,None
1957,metal,None
1958,Nu Metal,None
1959,Nu Metal,None
1960,metal,None
1961,metal,None
1962,pop,None
1963,pop,None
1964,Progressive rock,None
1965,Progressive rock,None
1966,Wiz Khalifa,None
1967,Wiz Khalifa,None
1968,alternative,None
1969,alternative,None
1970,alternative,None
1971,alternative,None
1972,post-hardcore,None
1973,indie,None
1974,indie,None
1975,rap,None
1976,emo,None
1977,noise,None
1978,pop,None
1979,lo-fi as hell,None
1980,lo-fi as hell,None
1981,lo-fi as hell,None
1982,fip,None
1983,alternative,None
1984,alternative,None
1985,indie,None
1986,indie,None
1987,indie,None
1988,electronic,None
1989,electronic,None
1990,rock,None
1991,rock,None
1992,rock,None
1993,rock,None
1994,rock,None
1995,rock,None
1996,rock,None
1997,rock,None
1998,rock,None
1999,seen live,None
2000,punk,None
2001,punk,None
2002,Hip-Hop,None
2003,rap,None
2004,hip hop,None
2005,Hip-Hop,None
2006,Wiz Khalifa,None
2007,Wiz Khalifa,None
2008,Wiz Khalifa,None
2009,Wiz Khalifa,None
2010,Wiz Khalifa,None
2011,Lo-Fi,None
2012,indie,None
2013,alternative,None
2014,neo-psych,None
2015,personal favourites,None
2016,indie,None
2017,seen live,None
2018,indie,None
2019,emo,None
2020,emo,None
2021,emo,None
2022,indie,None
2023,chill,None
2024,chill,None
2025,punk,None
2026,chill,None
2027,chill,None
2028,emo,None
2029,emo,None
2030,emo,None
2031,Hip-Hop,None
2032,indie,None
2033,indie,None
2034,personal favourites,None
2035,Lo-Fi,None
2036,alternative,None
2037,alternative,None
2038,alternative,None
2039,alternative rock,None
2040,Progressive rock,None
2041,experimental,None
2042,noise,None
2043,fip,None
2044,punk rock,None
2045,metalcore,None
2046,hip hop,None
2047,chill,None
2048,Hip-Hop,None
2049,death metal,None
2050,death metal,None
2051,death metal,None
2052,death metal,None
2053,death metal,None
2054,death metal,None
2055,death metal,None
2056,death metal,None
2057,deathcore,None
2058,grindcore,None
2059,Wiz Khalifa,None
2060,Wiz Khalifa,None
2061,indie,None
2062,indie,None
2063,indie,None
2064,indie,None
2065,indie,None
2066,indie,None
2067,indie,None
2068,90s,None
2069,90s,None
2070,experimental,None
2071,experimental,None
2072,experimental,None
2073,post-hardcore,None
2074,screamo,None
2075,post-hardcore,None
2076,screamo,None
2077,post-hardcore,None
2078,screamo,None
2079,post-hardcore,None
2080,electronic,None
2081,electronic,None
2082,alternative,None
2083,rap,None
2084,Hip-Hop,None
2085,indie,None
2086,indie,None
2087,indie,None
2088,alternative,None
2089,punk rock,None
2090,loved,None
2091,rock,None
2092,Hip-Hop,None
2093,electronic,None
2094,shoegaze,None
2095,chillout,None
2096,indie,None
2097,shoegaze,None
2098,chillout,None
2099,shoegaze,None
2100,chillout,None
2101,chillout,None
2102,indie,None
2103,indie,None
2104,favorites,None
2105,electronic,None
2106,electronic,None
2107,chillout,None
2108,chill,None
2109,chill,None
2110,electronic,None
2111,electronic,None
2112,deathcore,None
2113,hardcore,None
2114,indie,None
2115,indie,None
2116,indie,None
2117,indie,None
2118,indie,None
2119,indie,None
2120,indie,None
2121,indie,None
2122,indie,None
2123,indie,None
2124,indie,None
2125,chill,None
2126,indie,None
2127,indie,None
2128,indie,None
2129,indie,None
2130,indie,None
2131,indie,None
2132,electronic,None
2133,electronic,None
2134,electronic,None
2135,electronic,None
2136,electronic,None
2137,electronic,None
2138,electronic,None
2139,electronic,None
2140,electronic,None
2141,electronic,None
2142,electronic,None
2143,electronic,None
2144,electronic,None
2145,electronic,None
2146,electronic,None
2147,electronic,None
2148,electronic,None
2149,electronic,None
2150,electronic,None
2151,electronic,None
2152,electronic,None
2153,electronic,None
2154,chillout,None
2155,electronica,None
2156,electronic,None
2157,electronic,None
2158,Lo-Fi,None
2159,Lo-Fi,None
2160,instrumental,None
2161,indie,None
2162,indie,None
2163,experimental,None
2164,experimental,None
2165,Lo-Fi,None
2166,indie,None
2167,rock,None
2168,indie,None
2169,experimental,None
2170,music,None
2171,Lo-Fi,None
2172,Lo-Fi,None
2173,fip,None
2174,2017 single,None
2175,alternative,None
2176,neo-psych,None
2177,electronic,None
2178,Lo-Fi,None
2179,Love,None
2180,heben wollen,None
2181,chill,None
2182,instrumental,None
2183,instrumental,None
2184,chillout,None
2185,chill,None
2186,chill,None
2187,mathcore,None
2188,grindcore,None
2189,grindcore,None
2190,grindcore,None
2191,noise,None
2192,mathcore,None
2193,mathcore,None
2194,grindcore,None
2195,grindcore,None
2196,mathcore,None
2197,electronic,None
2198,electronic,None
2199,chillout,None
2200,electronic,None
2201,chillout,None
2202,electronic,None
2203,chillout,None
2204,Progressive rock,None
2205,heben wollen,None
2206,chill,None
2207,instrumental,None
2208,chillout,None
2209,chill,None
2210,chill,None
2211,rap,None
2212,post-hardcore,None
2213,post-hardcore,None
2214,indie,None
2215,indie,None
2216,Lo-Fi,None
2217,indie,None
2218,indie,None
2219,indie,None
2220,indie,None
2221,Hip-Hop,None
2222,Hip-Hop,None
2223,Wiz Khalifa,None
2224,Wiz Khalifa,None
2225,Wiz Khalifa,None
2226,Wiz Khalifa,None
2227,rap,None
2228,Wiz Khalifa,None
2229,Wiz Khalifa,None
2230,alternative,None
2231,alternative,None
2232,alternative,None
2233,alternative,None
2234,alternative,None
2235,alternative,None
2236,alternative,None
2237,alternative,None
2238,rap,None
2239,rap,None
2240,post-hardcore,None
2241,metal,None
2242,electronic,None
2243,metal,None
2244,metal,None
2245,Nu Metal,None
2246,metal,None
2247,metal,None
2248,metal,None
2249,metal,None
2250,metal,None
2251,metal,None
2252,metal,None
2253,metal,None
2254,metal,None
2255,metal,None
2256,metal,None
2257,metal,None
2258,metal,None
2259,metal,None
2260,hip hop,None
2261,pop,None
2262,post-hardcore,None
2263,post-hardcore,None
2264,post-hardcore,None
2265,post-hardcore,None
2266,post-hardcore,None
2267,post-hardcore,None
2268,metal,None
2269,Hip-Hop,None
2270,Hip-Hop,None
2271,Hip-Hop,None
2272,Hip-Hop,None
2273,Hip-Hop,None
2274,hip hop,None
2275,metal,None
2276,metal,None
2277,metal,None
2278,alternative rock,None
2279,alternative rock,None
2280,rock,None
2281,alternative rock,None
2282,alternative rock,None
2283,rock,None
2284,pop,None
2285,ska,None
2286,ska,None
2287,ska,None
2288,ska,None
2289,hip hop,None
2290,Hip-Hop,None
2291,hip hop,None
2292,hip hop,None
2293,Hip-Hop,None
2294,hip hop,None
2295,hip hop,None
2296,Hip-Hop,None
2297,hip hop,None
2298,Hip-Hop,None
2299,Hip-Hop,None
2300,hip hop,None
2301,hip hop,None
2302,Hip-Hop,None
2303,hip hop,None
2304,Hip-Hop,None
2305,hip hop,None
2306,hip hop,None
2307,Hip-Hop,None
2308,hip hop,None
2309,Hip-Hop,None
2310,Hip-Hop,None
2311,Hip-Hop,None
2312,Hip-Hop,None
2313,Hip-Hop,None
2314,hip hop,None
2315,hip hop,None
2316,Hip-Hop,None
2317,hip hop,None
2318,Hip-Hop,None
2319,hip hop,None
2320,hip hop,None
2321,Hip-Hop,None
2322,ska,None
2323,ska,None
2324,ska,None
2325,ska,None
2326,rnb,None
2327,ska,None
2328,hip hop,None
2329,Hip-Hop,None
2330,Hip-Hop,None
2331,Hip-Hop,None
2332,psychopathic,None
2333,Hip-Hop,None
2334,2017 single,None
2335,alternative,None
2336,neo-psych,None
2337,ska,None
2338,ska,None
2339,ska,None
2340,ska,None
2341,ska,None
2342,ska,None
2343,ska,None
2344,ska,None
2345,ska,None
2346,ska,None
2347,ska,None
2348,Lo-Fi,None
2349,Lo-Fi,None
2350,chillout,None
2351,chillout,None
2352,Lo-Fi,None
2353,experimental,None
2354,experimental,None
2355,Lo-Fi,None
2356,personal favourites,None
2357,personal favourites,None
2358,personal favourites,None
2359,lo-fi as hell,None
2360,new wave,None
2361,lo-fi as hell,None
2362,pop,None
2363,motherfuckin rabbits ejaculating sunshine,None
2364,Awesome,None
2365,pink,None
2366,weird,None
2367,Lo-Fi,None
2368,Lo-Fi,None
2369,Lo-Fi,None
2370,relax,None
2371,Lo-Fi,None
2372,Lo-Fi,None
2373,noise,None
2374,Lo-Fi,None
2375,Lo-Fi,None
2376,Lo-Fi,None
2377,spacing-out,None
2378,Lo-Fi,None
2379,Lo-Fi,None
2380,instrumental,None
2381,indie,None
2382,indie,None
2383,experimental,None
2384,experimental,None
2385,Lo-Fi,None
2386,indie,None
2387,rock,None
2388,indie,None
2389,experimental,None
2390,90s,None
2391,rnb,None
2392,rnb,None
2393,90s,None
2394,90s,None
2395,90s,None
2396,alternative,None
2397,ska,None
2398,ska,None
2399,ska,None
2400,ska,None
2401,ska,None
2402,ska,None
2403,ska,None
2404,punk,None
2405,punk,None
2406,ska,None
2407,ska,None
2408,ska,None
2409,ska,None
2410,ska,None
2411,indie,None
2412,indie,None
2413,indie,None
2414,Hip-Hop,None
2415,Wiz Khalifa,None
2416,Wiz Khalifa,None
2417,Wiz Khalifa,None
2418,Wiz Khalifa,None
2419,rap,None
2420,Wiz Khalifa,None
2421,Wiz Khalifa,None
2422,played,None
2423,funk,None
2424,electronic,None
2425,electronic,None
2426,funk,None
2427,electronic,None
2428,funk,None
2429,mathcore,None
2430,experimental,None
2431,life and death,None
2432,hip hop,None
2433,Hip-Hop,None
2434,hip hop,None
2435,Hip-Hop,None
2436,Hip-Hop,None
2437,hip hop,None
2438,hip hop,None
2439,Hip-Hop,None
2440,hip hop,None
2441,Hip-Hop,None
2442,hip hop,None
2443,Hip-Hop,None
2444,hip hop,None
2445,Hip-Hop,None
2446,Hip-Hop,None
2447,hip hop,None
2448,hip hop,None
2449,Hip-Hop,None
2450,hip hop,None
2451,Hip-Hop,None
2452,hip hop,None
2453,hip hop,None
2454,Hip-Hop,None
2455,hip hop,None
2456,ska,None
2457,ska,None
2458,rnb,None
2459,Wiz Khalifa,None
2460,Wiz Khalifa,None
2461,Wiz Khalifa,None
2462,Wiz Khalifa,None
2463,rnb,None
2464,Hip-Hop,None
2465,alternative rock,None
2466,alternative rock,None
2467,indie,None
2468,indie,None
2469,rock,None
2470,alternative,None
2471,rock,None
2472,alternative,None
2473,alternative,None
2474,rock,None
2475,alternative rock,None
2476,ska,None
2477,indie,None
2478,electronic,None
2479,electronic,None
2480,electronic,None
2481,electronic,None
2482,indie,None
2483,indie,None
2484,post-hardcore,None
2485,post-hardcore,None
2486,post-hardcore,None
2487,post-hardcore,None
2488,post-hardcore,None
2489,post-hardcore,None
2490,emo,None
2491,post-hardcore,None
2492,post-hardcore,None
2493,post-hardcore,None
2494,rock,None
2495,post-hardcore,None
2496,hip hop,None
2497,Hip-Hop,None
2498,ska,None
2499,metal,None
2500,metal,None
2501,metal,None
2502,metal,None
2503,metal,None
2504,metal,None
2505,metalcore,None
2506,indie,None
2507,alternative rock,None
2508,post-hardcore,None
2509,post-hardcore,None
2510,seen live,None
2511,ska,None
2512,ska,None
2513,ska,None
2514,ska,None
2515,funk,None
2516,lo-fi as hell,None
2517,downtempo,None
2518,chillout,None
2519,chillout,None
2520,chillout,None
2521,chillout,None
2522,electronic,None
2523,electronic,None
2524,electronic,None
2525,rap,None
2526,rap,None
2527,ska,None
2528,ska,None
2529,ska,None
2530,ska,None
2531,ska,None
2532,ska,None
2533,ska,None
2534,ska,None
2535,ska,None
2536,ska,None
2537,ska,None
2538,ska,None
2539,ska,None
2540,ska,None
2541,favorites,None
2542,fip,None
2543,2017 single,None
2544,2017 single,None
2545,ska,None
2546,ska,None
2547,ska,None
2548,post-hardcore,None
2549,post-hardcore,None
2550,post-hardcore,None
2551,hip hop,None
2552,post-hardcore,None
2553,metalcore,None
2554,metalcore,None
2555,metalcore,None
2556,metalcore,None
2557,metalcore,None
2558,hardcore,None
2559,metalcore,None
2560,pop,None
2561,pop,None
2562,rap,None
2563,hip hop,None
2564,rock,None
2565,indie,None
2566,indie,None
2567,indie,None
2568,indie,None
2569,indie,None
2570,indie rock,None
2571,indie,None
2572,indie rock,None
2573,indie,None
2574,indie rock,None
2575,indie,None
2576,indie,None
2577,metalcore,None
2578,punk rock,None
2579,ska,None
2580,ska,None
2581,ska,None
2582,ska,None
2583,ska,None
2584,hardcore,None
2585,ska,None
2586,ska,None
2587,favorite songs,None
2588,ska,None
2589,ska,None
2590,ska,None
2591,ska,None
2592,ska,None
2593,ska,None
2594,ska,None
2595,ska,None
2596,ska,None
2597,ska,None
2598,ska,None
2599,seen live,None
2600,ska,None
2601,ska,None
2602,seen live,None
2603,punk rock,None
2604,alternative,None
2605,alternative,None
2606,alternative,None
2607,electronic,None
2608,electronic,None
2609,experimental,None
2610,deathcore,None
2611,emo,None
2612,emo,None
2613,indie,None
2614,jay-z,None
2615,ska,None
2616,ska,None
2617,ska,None
2618,ska,None
2619,ska,None
2620,shit,None
2621,ska,None
2622,rock,None
2623,shit,None
2624,shit,None
2625,ska,None
2626,ska,None
2627,shit,None
2628,deathcore,None
2629,electronic,None
2630,chillout,None
2631,chillout,None
2632,chillout,None
2633,electronic,None
2634,electronic,None
2635,electronic,None
2636,electronic,None
2637,electronic,None
2638,ska,None
2639,ska,None
2640,ska,None
2641,ska,None
2642,ska,None
2643,ska,None
2644,ska,None
2645,shit,None
2646,ska,None
2647,rock,None
2648,shit,None
2649,ska,None
2650,ska,None
2651,shit,None
2652,bouncy,None
2653,downtempo,None
2654,electronic,None
2655,electronic,None
2656,chillout,None
2657,chillout,None
2658,electronic,None
2659,chillout,None
2660,chillout,None
2661,rock,None
2662,experimental,None
2663,experimental,None
2664,punk rock,None
2665,Hip-Hop,None
2666,indie,None
2667,motherfuckin rabbits ejaculating sunshine,None
2668,chillout,None
2669,downtempo,None
2670,downtempo,None
2671,downtempo,None
2672,chillout,None
2673,chillout,None
2674,downtempo,None
2675,chillout,None
2676,electronic,None
2677,chillout,None
2678,chillout,None
2679,downtempo,None
2680,electronic,None
2681,chillout,None
2682,electronic,None
2683,chillout,None
2684,electronic,None
2685,downtempo,None
2686,electronic,None
2687,electronic,None
2688,downtempo,None
2689,electronic,None
2690,electronic,None
2691,chillout,None
2692,chillout,None
2693,Hip-Hop,None
2694,indie,None
2695,math rock,None
2696,math rock,None
2697,Hip-Hop,None
2698,experimental,None
2699,math rock,None
2700,experimental,None
2701,Hip-Hop,None
2702,hip hop,None
2703,Hip-Hop,None
2704,Hip-Hop,None
2705,hip hop,None
2706,hip hop,None
2707,Hip-Hop,None
2708,hip hop,None
2709,Hip-Hop,None
2710,hip hop,None
2711,hip hop,None
2712,Hip-Hop,None
2713,hip hop,None
2714,Hip-Hop,None
2715,Hip-Hop,None
2716,Hip-Hop,None
2717,Hip-Hop,None
2718,Hip-Hop,None
2719,metal,None
2720,alternative,None
2721,metal,None
2722,boys name,None
2723,hip hop,None
2724,hip hop,None
2725,hip hop,None
2726,Hip-Hop,None
2727,hip hop,None
2728,rock,None
2729,rock,None
2730,rock,None
2731,funk,None
2732,funk,None
2733,funk,None
2734,jazz fusion,None
2735,jazz fusion,None
2736,jazz fusion,None
2737,metalcore,None
2738,metalcore,None
2739,pop,None
2740,rock,None
2741,ska,None
2742,rock,None
2743,grindcore,None
2744,hardcore,None
2745,hardcore,None
2746,Hip-Hop,None
2747,alternative,None
2748,90s,None
2749,90s,None
2750,indie,None
2751,Hip-Hop,None
2752,rock,None
2753,deathcore,None
2754,fip,None
2755,alternative rock,None
2756,ska,None
2757,punk rock,None
2758,emo,None
2759,emo,None
2760,emo,None
2761,rnb,None
2762,rnb,None
2763,post-hardcore,None
2764,Wiz Khalifa,None
2765,Wiz Khalifa,None
2766,Hip-Hop,None
2767,Lo-Fi,None
2768,alternative rock,None
2769,alternative,None
2770,alternative rock,None
2771,Hip-Hop,None
2772,Hip-Hop,None
2773,boys name,None
2774,RB,None
2775,rnb,None
2776,rnb,None
2777,rnb,None
2778,post-hardcore,None
2779,rock,None
2780,Wiz Khalifa,None
2781,emo,None
2782,emo,None
2783,favorites,None
2784,better than my boyfriend,None
2785,seen live,None
2786,noise rock,None
2787,noise,None
2788,hallucination music,None
2789,pink,None
2790,Lo-Fi,None
2791,Lo-Fi,None
2792,Lo-Fi,None
2793,indie rock,None
2794,indie,None
2795,indie,None
2796,indie,None
2797,indie,None
2798,indie,None
2799,rock,None
2800,indie,None
2801,indie,None
2802,Hip-Hop,None
2803,rap,None
2804,Hip-Hop,None
2805,indie,None
2806,instrumental,None
2807,motherfuckin rabbits ejaculating sunshine,None
2808,Lo-Fi,None
2809,experimental,None
2810,experimental,None
2811,experimental,None
2812,funk,None
2813,Lo-Fi,None
2814,Lo-Fi,None
2815,indie,None
2816,indie,None
2817,Lo-Fi,None
2818,motherfuckin rabbits ejaculating sunshine,None
2819,2018 single,None
2820,boys name,None
2821,Hip-Hop,None
2822,hip hop,None
2823,Hip-Hop,None
2824,Hip-Hop,None
2825,Hip-Hop,None
2826,hip hop,None
2827,funk,None
2828,pop,None
2829,pop,None
2830,Hip-Hop,None
2831,Hip-Hop,None
2832,Hip-Hop,None
2833,hip hop,None
2834,rnb,None
2835,funk,None
2836,alternative rock,None
2837,post-hardcore,None
2838,post-hardcore,None
2839,post-hardcore,None
2840,post-hardcore,None
2841,90s,None
2842,90s,None
2843,post-hardcore,None
2844,screamo,None
2845,hardcore,None
2846,post-hardcore,None
2847,screamo,None
2848,experimental,None
2849,post-hardcore,None
2850,experimental,None
2851,post-hardcore,None
2852,punk,None
2853,hardcore,None
2854,hardcore,None
2855,hardcore,None
2856,hardcore,None
2857,indie,None
2858,indie,None
2859,indie,None
2860,alternative,None
2861,alternative,None
2862,alternative,None
2863,alternative,None
2864,pop,None
2865,pop,None
